type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
w,,service,FColl,F_coll: Ventilator im Luftkollektor,,,b509,0e9700,value,,UCH,0=off;1=on,,
r,,,SPress,P_s: Solarpumpe,,,b509,0d9800,value,,UCH,0=off;1=on,,
w,,service,SPress,P_s: Solarpumpe,,,b509,0e9800,value,,UCH,0=off;1=on,,
r,,,HPress,P_H: Heizungspumpe,,,b509,0d9900,value,,UCH,0=off;1=on,,
w,,service,HPress,P_H: Heizungspumpe,,,b509,0e9900,value,,UCH,0=off;1=on,,
r,,,HwcValve,V_DHW: Vorrangumschaltventil,,,b509,0d9a00,value,,UCH,0=off;1=on,,
w,,service,HwcValve,V_DHW: Vorrangumschaltventil,,,b509,0e9a00,value,,UCH,0=off;1=on,,
r,,,EnvTemp,T_env: Aussentemperatur,,,b509,0d9b00,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,CollRTemp,T_coll_R: Kollektorrücklauftemperatur,,,b509,0d9c00,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,S1Temp,TS_1: Speicherfühler oben,,,b509,0d9d00,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,S2Temp,TS_2: Speicherfühler unten,,,b509,0d9e00,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,CollTemp,T_coll: Kollektortemperatur,,,b509,0d9f00,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,F1Temp,TF_1: Vorlauftemperatur,,,b509,0da200,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,RTemp,TR: CH return temp.,,,b509,0da300,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,T5,T5: °C; Desorberausgang (hinten),,,b509,0da400,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,T6,T6: °C; Desorbereingang (vorne),,,b509,0da500,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,DesiredSwitchPos,DesiredSwitchPos: 1=Des.o.B. 2=Adsorption 3=Des.m.B. 4=Direktheizbetrieb,,,b509,0daf00,value,,UCH,,,
r,,,ZeoStatus,"ZeoStatus: Bereitschaft = 0,Heizbetrieb=1,Speicherladung=2,Legionellenschutz=3,Frostschutz=4,Speicherfrostschutz=5",,,b509,0db700,value,,UCH,,,
r,,,ActualDevicePower,ActualDevicePower: in kW,,,b509,0db900,value,,UCH,,kW,
r,,,FlameOn,FlameOn: von der BMU,,,b509,0dbe00,value,,UCH,0=off;1=on,,
