type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
[Ehp_heatpumptype=1]u,,,SourceSwitch,"Kontakt Lüfter: Motorschutzthermostat des Lüfters (ok = geschlossen, offen =Überhitzung der Motorwicklung)",,,b509,292600,ign,,IGN:2,,,,value,,UCH,0=ok;1=error,,
[Ehp_heatpumptype=1]r,,,EvaporatorTemp,Verdampfertemperatur: Verdampfertemp: Temperatur am Austritt des Verdampfers T7,,,b509,0d0500,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
[Ehp_heatpumptype=1]r,,,CoolValve,V_Cool: Status 4-Wege-Ventil. Es kann zwei Zustände einnehmen:– Heizen (Normalbetrieb)– Abtauen (Abtaubetrieb),,,b509,0d1c00,value,,UCH,0=off;1=on,,
[Ehp_heatpumptype=1]r,,,OverpressureThreshold,Hochdruck Abschaltgrenze bei Luft/Wasser Maschinen,,,b509,0dfa00,value,,ULG,,mbar,Druck
[Ehp_heatpumptype=1]w,,service,OverpressureThreshold,Hochdruck Abschaltgrenze bei Luft/Wasser Maschinen,,,b509,0efa00,value,,ULG,,mbar,Druck
[Ehp_heatpumptype=1]r,,,StartDeicing,"Start Enteisung: Hier können Sie, unabhängig von der nächsten vorausberechneten Zeit bis zur nächsten Enteisung, eine solche manuell starten",,,b509,0d7100,value,,UCH,0=no;1=yes,,
[Ehp_heatpumptype=1]w,,install,StartDeicing,"Start Enteisung: Hier können Sie, unabhängig von der nächsten vorausberechneten Zeit bis zur nächsten Enteisung, eine solche manuell starten",,,b509,0e7100,value,,UCH,0=no;1=yes,,
[Ehp_heatpumptype=1]r,,,TimeBeforeNextDeicing,Zeit bis Enteisung: Time until next deicing in 0.5 secs,,,b509,0d7000,value,,ULG,2,s,Sekunden
[Ehp_heatpumptype=1]r,,,SourceTempOutputOffset,"Fortlufttemperatur: Manuelle Anpassung der angezeigten Temperaturen.Kalibrier-VerstellbereichAußentemperatur: +/- 5 K, Schrittweite 1,0 K.alle anderen: +/- 3 K, Schrittweite 0,5 K.",,,b509,0dc900,value,,D2C,,K,
[Ehp_heatpumptype=1]w,,install,SourceTempOutputOffset,"Fortlufttemperatur: Manuelle Anpassung der angezeigten Temperaturen.Kalibrier-VerstellbereichAußentemperatur: +/- 5 K, Schrittweite 1,0 K.alle anderen: +/- 3 K, Schrittweite 0,5 K.",,,b509,0ec900,value,,D2C,,K,
[Ehp_heatpumptype=5]r,,,SourceTempOutput,"Soleaustrittstemp.: Wärmequellentemperatur am Austritt der Wärmepumpe, T8",,,b509,0d0800,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
[Ehp_heatpumptype=5]u,,,SourceTempOutput,"Soleaustrittstemp.: Wärmequellentemperatur am Austritt der Wärmepumpe, T8",,,b509,290800,ign,,IGN:2,,,,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
[Ehp_heatpumptype=5]r,,,SourcePress,Druck Wärmequelle: Druck der Wärmequelle (Drucksensor Wärmequellenkreis),,,b509,0d1600,press,,FLT,,bar,Druck,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
[Ehp_heatpumptype=5]r,,,Source,Quellenpumpe,,,b509,0d1900,value,,UCH,0=off;1=on,,
[Ehp_heatpumptype=5]u,,,Source,Quellenpumpe,,,b509,291900,ign,,IGN:2,,,,value,,UCH,0=off;1=on,,
